speaker,total_duration
ho-chi-minh_3564333,795.5746250000004
long-an_0330589,795.4386250000003
vinh-long_0357087,795.0223749999994
an-giang_3627661,794.8905000000001
vinh-long_0348593,794.6052499999997
ho-chi-minh_3503099,794.5332499999995
long-an_0336535,794.3245000000001
ho-chi-minh_3509218,794.2610000000002
ho-chi-minh_3514038,793.8558749999997
ho-chi-minh_3641759,793.7920000000003
ho-chi-minh_3562964,793.4003750000004
ho-chi-minh_0966158,792.8
can-tho_3517466,792.4998750000001
hau-giang_0934896,791.6799999999993
vinh-long_3646468,790.8127499999997
đong-nai_3635691,790.5920000000004
ho-chi-minh_0368788,790.4143750000003
an-giang_0316088,790.270625
can-tho_3633243,789.558375
long-an_0369503,789.344
ho-chi-minh_3630056,789.1519999999999
đong-nai_3517299,788.8959999999995
hau-giang_0310228,788.5412500000001
ho-chi-minh_3557243,788.4306250000001
đong-nai_0916387,788.2880000000001
an-giang_3631028,787.79725
hau-giang_3533700,787.3798750000004
ho-chi-minh_3637472,787.0306249999999
ho-chi-minh_0315789,786.2516250000001
ho-chi-minh_3503136,785.6971250000001
can-tho_3619226,785.5903750000003
ho-chi-minh_3545478,785.5481250000001
an-giang_0369019,785.4863749999995
ho-chi-minh_0997167,785.1076249999999
đong-nai_3644730,785.0557499999996
ho-chi-minh_0963205,784.7666249999997
ho-chi-minh_3644916,784.6292499999998
ho-chi-minh_3570608,783.8399999999999
ho-chi-minh_3645014,783.2447500000002
ho-chi-minh_0304475,782.6240000000004
ho-chi-minh_3650460,782.0171249999996
ho-chi-minh_3563754,781.6319999999996
can-tho_0990508,780.9600000000005
đong-nai_3619316,780.8946250000001
an-giang_3504800,780.4479999999999
ben-tre_0963185,779.9040000000002
ho-chi-minh_0308296,779.8373749999997
đong-nai_3500680,779.6988749999996
ho-chi-minh_0350795,779.6425000000004
can-tho_3534153,778.1012500000004
ho-chi-minh_0963112,777.6623749999998
ho-chi-minh_0376482,777.6452499999995
vinh-long_3631377,777.45325
ho-chi-minh_0300748,777.3859999999997
can-tho_0988563,777.2985000000003
ho-chi-minh_3526902,776.9826250000002
đong-nai_3599465,776.7035
ho-chi-minh_3558364,776.5440000000004
ho-chi-minh_3625030,776.3200000000004
an-giang_0356518,776.2559999999996
hau-giang_0300842,775.922
can-tho_0934594,775.8706249999998
ho-chi-minh_3567763,775.8467500000003
an-giang_3599510,775.4879999999996
ho-chi-minh_3560822,774.6560000000002
an-giang_0331463,773.9199999999997
an-giang_0956286,773.5092500000001
vinh-long_0954730,772.3782500000001
ho-chi-minh_3636672,772.352
hau-giang_3645116,772.0678749999997
ho-chi-minh_3503991,771.3744999999997
ho-chi-minh_3614649,771.0786249999999
ho-chi-minh_0367648,770.5599999999997
an-giang_3592872,770.2720000000003
ben-tre_3646276,770.2265000000002
ho-chi-minh_0999993,769.8497499999999
can-tho_0307102,769.7599999999998
can-tho_3534114,769.664
an-giang_3608233,769.312
an-giang_3630071,769.2466250000002
ben-tre_3582800,769.1839999999996
ho-chi-minh_0350809,768.8861250000001
soc-trang_0301566,768.48525
ho-chi-minh_3546436,768.136875
can-tho_3522171,767.8011249999997
ho-chi-minh_3520879,767.2985000000004
ho-chi-minh_3612021,767.2532500000001
ho-chi-minh_0305814,767.1848750000001
ho-chi-minh_3518928,766.6879999999999
vinh-long_3648399,766.0800000000003
ho-chi-minh_3649258,766.0424999999998
long-an_3500867,765.290375
đong-nai_3577912,765.2088749999997
ho-chi-minh_0351257,764.977125
ho-chi-minh_3512760,764.6066249999997
ho-chi-minh_0963125,764.5012499999999
