speaker,total_duration
hai-phong_3500850,824.0822500000004
hai-phong_3584936,823.1931250000005
vinh-phuc_0368801,823.1644999999995
hai-phong_0361762,823.1244999999999
hai-phong_3539766,822.9164999999997
hai-phong_3561419,822.7996250000001
quang-ninh_0322775,822.7839999999997
quang-ninh_0322797,822.4842500000002
hai-phong_3648063,822.242
hai-phong_3547642,822.230625
hung-yen_3631874,822.2080000000001
ninh-binh_3526612,822.0692500000001
vinh-phuc_3627955,821.9346250000002
hung-yen_3631875,821.8530000000003
ha-nam_3630834,821.3439999999995
hung-yen_3535485,821.2905000000002
thai-nguyen_3645966,821.2612500000001
hai-phong_3528796,821.0571250000003
hai-phong_3532589,820.7878749999999
hung-yen_0318377,820.5412500000006
hai-phong_3574520,820.4166249999998
vinh-phuc_0319893,820.3520000000003
hai-phong_3581364,820.2879999999996
hung-yen_0374934,820.1599999999996
hai-duong_0357370,819.973
vinh-phuc_3543357,819.8853749999997
lang-son_3633528,819.8399999999999
hai-phong_3558938,819.4626250000001
hai-phong_3528853,819.3065000000006
thai-nguyen_3519549,819.3009999999999
hai-phong_3574763,819.2452499999995
hai-phong_3546182,819.1680000000001
hung-yen_3540883,818.6879999999998
hai-phong_3581377,818.1785000000001
hai-phong_3541939,818.0265
hai-phong_3500847,818.0072500000002
hung-yen_0915517,817.9940000000009
quang-ninh_3512674,817.9476250000002
hai-phong_0332628,817.9302499999995
hai-phong_3517954,817.5039999999997
hai-duong_3577923,817.4399999999998
hai-duong_3532338,817.2799999999999
quang-ninh_0320195,817.0157499999993
thai-nguyen_0331781,816.9277500000001
hai-phong_3534896,816.5119999999998
ha-nam_0348552,815.7760000000001
hung-yen_3591968,815.3280000000003
ha-nam_0334680,815.1039999999999
hai-phong_3574511,814.8495000000001
hai-phong_3543038,814.8480000000002
hai-phong_3560785,814.8246249999997
hai-duong_3515875,814.6863749999998
ha-nam_0986361,814.5919999999999
hai-duong_3644500,814.5291249999998
hai-phong_3544859,814.481125
hai-phong_3565325,814.4320000000002
hai-duong_3530830,814.3644999999999
lang-son_3514843,814.298875
hai-phong_3584860,814.2386249999997
hai-phong_3535243,813.7599999999999
hai-phong_3647259,813.3119999999998
ha-nam_0361410,813.25825
thai-nguyen_0326175,813.1666249999995
hai-duong_3506043,813.0560000000003
lai-chau_3588153,813.054625
ha-nam_3573310,812.9595000000002
lang-son_3582599,812.7586249999999
hai-phong_3630268,812.7393750000006
hai-duong_3558907,812.72225
ha-nam_3646266,812.7071249999998
vinh-phuc_0927217,812.4800000000004
hai-phong_3572012,811.9368750000002
hai-phong_3520977,811.9332500000004
hai-phong_3554153,811.3810000000001
hai-phong_3546147,810.9426249999998
hai-phong_3520327,810.6042499999999
hai-duong_3543563,810.4342500000002
hai-phong_3562846,810.353125
hai-phong_3531530,810.3039999999997
vinh-phuc_0356487,810.2985
hai-phong_3546268,809.4344999999998
hai-phong_0365759,809.32775
hai-phong_3522684,809.2863749999999
hai-phong_3559008,809.0066250000002
hai-phong_3515268,808.7359999999999
thai-nguyen_3646621,808.6706249999995
hai-phong_3529163,808.4159999999999
hai-phong_3541910,808.3776249999999
hai-phong_3554125,808.3199999999997
hai-duong_3624564,808.1600000000001
hai-duong_3550203,808.1478750000005
son-la_3646982,807.8758750000001
quang-ninh_3592868,807.5026250000001
hai-phong_3560786,807.48525
hai-phong_3572594,807.3919999999999
ha-giang_3645805,807.36
hai-phong_3554166,807.1534999999999
vinh-phuc_3526744,807.1227500000002
quang-ninh_3545584,807.0546250000001
hai-phong_3565433,807.0342499999998
ha-nam_3510776,807.0265
hai-phong_3638472,806.8946249999999
hai-phong_0375384,806.6880000000007
quang-ninh_3517945,806.5279999999999
hung-yen_3598216,806.4918750000005
hai-phong_3548583,806.4714999999997
hung-yen_0319159,806.4000000000008
hung-yen_3532731,805.7920000000001
quang-ninh_0331187,805.7266249999994
hai-phong_3544877,805.3092499999998
hung-yen_3541253,805.2386249999995
hung-yen_3613593,804.8815000000001
hai-phong_3526639,804.8503750000001
thai-nguyen_0376446,804.7398749999999
hai-duong_3535230,804.6883749999997
hai-duong_3561410,804.67175
hai-phong_3578342,804.4799999999997
hai-phong_3527529,804.1451249999999
hai-phong_3533815,804.1398750000002
hai-phong_3528815,804.0276249999996
hai-phong_3559865,803.7439999999998
lang-son_3649593,803.5864999999998
hai-duong_3620490,803.5840000000001
hai-phong_3558902,803.4049999999992
thai-nguyen_3609410,803.3625000000001
hai-phong_3562787,803.2960000000003
hai-phong_3527898,803.29525
hai-duong_3571836,803.2
hai-phong_3584871,803.0984999999998
hai-phong_3529532,803.0701249999997
vinh-phuc_3579298,802.9266249999991
vinh-phuc_3540794,802.7840000000001
quang-ninh_3588545,802.6212499999996
hai-phong_3529050,802.4319999999998
vinh-phuc_3649240,802.3810000000001
ha-nam_3649169,802.3252499999999
ha-nam_3543599,802.3034999999995
hung-yen_3646233,802.048
quang-ninh_0327170,801.654625
ha-nam_3593692,801.3798750000001
hung-yen_0365978,801.1997500000002
hung-yen_3646606,801.1772499999997
hai-phong_3522675,801.1754999999998
hai-duong_3580724,801.056
ha-nam_3649537,800.7502499999996
quang-ninh_3579089,800.6079999999996
quang-ninh_3502519,800.5958750000002
hai-phong_3540262,800.2011249999996
hai-phong_0342937,800.1092499999996
hai-duong_0926748,799.9359999999998
son-la_3520046,799.9039999999999
hai-phong_3554150,799.8806249999996
hai-phong_3542883,799.7906250000001
hai-phong_3517200,799.52
hai-duong_3574537,799.1313749999999
lang-son_3514922,799.0719999999998
hai-phong_3558977,799.0692500000004
hung-yen_3553273,798.9730000000001
ninh-binh_3600741,798.9439999999998
hai-phong_3525533,798.7520000000002
hai-phong_0317040,798.5280000000001
hai-duong_0376423,798.3679999999998
thai-nguyen_3613837,798.1332500000004
hai-phong_3546234,798.0091249999996
hai-phong_0315229,798.006375
ha-nam_0366103,797.9158749999997
hung-yen_3528655,797.8983749999999
hai-phong_3610078,797.6641249999999
hai-phong_3559040,797.6278749999999
hai-phong_3548822,797.4720000000002
hai-phong_3641756,797.3439999999995
hai-phong_3505837,797.3120000000001
quang-ninh_0953695,797.2800000000001
hai-phong_3527986,797.0062499999999
ninh-binh_3630497,796.9611250000005
ha-nam_3630829,796.9012499999997
son-la_3636891,795.6188750000002
lao-cai_3578071,795.4772499999997
hai-phong_3588648,795.2957500000005
hai-duong_3568366,795.2557499999998
hai-phong_3650173,795.136
hai-phong_3550025,795.0127499999992
hai-duong_3522034,794.9332499999999
hai-phong_3541680,794.9158749999999
hung-yen_3569657,794.8706249999998
ha-nam_0964178,794.8306249999999
hai-phong_3553042,794.7670000000005
hai-phong_3554091,794.4000000000001
hai-duong_0319542,794.2692500000002
hai-phong_3578189,794.0522499999997
quang-ninh_3522701,794.048
hai-phong_3548579,794.0038750000001
ninh-binh_3517309,793.8559999999997
hai-phong_3565426,793.7919999999999
thai-nguyen_3641072,793.7051249999998
thai-nguyen_0309095,793.6639999999999
hai-phong_3647540,793.5478750000001
thai-nguyen_3515805,793.1520000000002
hai-phong_3546233,792.9923749999994
lang-son_3585218,792.8319999999997
hai-phong_3502080,792.6399999999999
ha-nam_3568951,792.5439999999998
hai-phong_3540657,792.2998749999997
hai-phong_0361691,792.1558749999999
ha-nam_3549897,791.9303750000001
hai-phong_0918293,791.8400000000001
hai-duong_3501078,791.6466250000008
hai-phong_3631989,791.6104999999995
hai-phong_3513694,791.5380000000005
hai-duong_0333081,791.2293749999998
hai-phong_3558945,791.0400000000003
thai-nguyen_0909403,790.9666249999997
ha-nam_0915147,790.941625
hai-phong_3515192,790.83725
hai-phong_3533667,790.8072499999996
hai-phong_3564150,790.7839999999995
hai-phong_3558909,790.7519999999995
son-la_3633323,790.4317499999996
hai-phong_3522677,790.3178749999997
thai-nguyen_3568296,790.0386249999999
hai-phong_3565388,789.9798750000003
hai-duong_3585179,789.9437499999998
hai-phong_3644407,789.9238749999994
hai-duong_0941288,789.7092500000005
hai-duong_3517597,789.646625
hai-duong_3610130,789.6320000000002
hai-phong_3562797,789.472
hai-phong_3558941,789.430375
hai-phong_3549216,789.4118749999997
hai-phong_3539506,789.3890000000006
lang-son_3581360,789.3009999999998
hai-phong_3570708,789.1464999999997
hai-phong_3649484,789.094625
ha-nam_3577693,789.0678750000002
hai-duong_3593091,788.9851250000008
quang-ninh_0997349,788.414625
hai-phong_3581386,788.3839999999994
ha-nam_3639563,788.0091249999999
hai-duong_3546776,787.9039999999998
son-la_3604766,787.901
bac-kan_3566785,787.8543749999999
hai-phong_3595258,787.8376249999998
ha-nam_0979696,787.8011250000002
ninh-binh_3578951,787.6479999999998
hai-phong_3638835,787.5558749999998
hai-phong_3541757,787.4678750000004
thai-nguyen_3515650,787.4021250000004
vinh-phuc_3611687,787.1751250000002
ha-nam_3588530,787.1084999999993
hung-yen_3648047,787.0066249999999
ha-nam_3568157,786.98925
hai-duong_3513404,786.9501249999995
quang-ninh_3568495,786.7426250000001
hai-phong_3543370,786.6438750000002
thai-nguyen_3581544,786.4786250000001
hai-phong_3514410,786.2712500000004
hai-phong_3558949,786.22125
hai-phong_3650165,785.8838749999999
hai-phong_3585254,785.8596249999999
hai-phong_0366351,785.7812500000001
ninh-binh_0351413,785.7599999999994
hung-yen_3650030,785.6639999999999
hai-phong_3533744,785.6639999999996
hai-phong_3532724,785.5092500000004
hai-phong_3649487,785.4399999999995
quang-ninh_3648834,785.2872499999999
hai-duong_3598248,785.2212499999999
hai-phong_3516955,784.6557499999997
hai-phong_3581385,784.6168750000002
hai-phong_3555844,784.5506249999995
hai-phong_3513944,784.5158749999997
hai-phong_3542240,784.2612499999999
hai-phong_3578484,784.2146250000002
hai-phong_3509676,784.1407500000003
hai-phong_3559849,783.9727499999998
lang-son_3605188,783.7759999999997
quang-ninh_3527141,783.7489999999999
quang-ninh_0333544,783.7355000000002
hai-duong_3648086,783.7211250000001
hai-phong_3545752,783.6612499999999
hai-phong_3574525,783.6160000000002
hai-phong_0367244,783.5172500000003
hai-phong_3521581,783.4532499999996
hai-phong_3558905,783.40975
ha-nam_3517849,783.2959999999996
hai-phong_3568505,783.1746249999997
hai-duong_0362012,782.942625
hai-phong_3513891,782.848
hai-phong_3588637,782.7675000000002
hai-phong_3576997,782.7650000000001
ha-nam_3556558,782.7519999999994
hai-phong_3589589,782.7186250000002
hai-phong_3535273,782.624
hai-duong_3568357,782.5691250000004
hai-duong_0326846,782.0505000000004
hai-phong_3554193,782.0292499999999
ha-nam_3521111,781.9906250000003
ninh-binh_0320574,781.974625
hai-phong_3545250,781.7330000000002
quang-ninh_3644632,781.5912499999997
hai-phong_3647423,781.5412499999999
hai-phong_3559160,781.5190000000001
ninh-binh_0351728,781.4872499999994
hai-duong_3529058,781.4538749999998
quang-ninh_0320183,781.3928749999997
hai-phong_3535248,781.32275
ninh-binh_0917953,781.2852499999998
ninh-binh_3624605,781.2705000000004
hai-phong_3548584,781.1718749999997
ninh-binh_3646331,781.1652499999998
hai-phong_0372675,781.0879999999997
hai-duong_3582921,781.0840000000004
hai-phong_3560788,780.9466250000002
quang-ninh_0923668,780.8
hai-phong_0375485,780.6425000000004
ha-nam_0927277,780.609125
thai-nguyen_3619302,780.5426249999994
hai-phong_3539511,780.4933749999999
thai-nguyen_0917507,780.4479999999999
hai-phong_0375392,780.3840000000001
hai-duong_3589291,780.2156250000003
ninh-binh_3588508,780.2129999999996
hung-yen_0909389,779.6800000000002
ha-nam_3600406,779.6066249999998
ha-nam_3547355,779.5840000000004
quang-ninh_3559863,779.5519999999992
hung-yen_0950878,779.2758749999995
hai-phong_3645954,779.2713749999997
ninh-binh_3504690,779.1586249999999
hai-phong_3532333,778.987375
ha-nam_0920868,778.9759999999999
quang-ninh_3522654,778.8838750000002
hai-phong_3594656,778.7519999999995
thai-nguyen_0020544,778.6879999999996
hai-phong_3564225,778.451875
hai-phong_0357659,778.2400000000002
hai-phong_3540949,778.2080000000001
hai-phong_3560791,777.4651250000001
hai-duong_3633442,776.8706250000001
hai-duong_0927201,776.7244999999999
hai-phong_3501075,776.7039999999997
hai-phong_3603447,776.6025000000001
hai-phong_3559846,776.4146249999999
hai-phong_3530704,776.3785000000001
hung-yen_3587615,776.3545
hai-phong_3553020,776.1653750000003
ha-nam_3596330,776.1158750000002
hai-phong_0342548,775.9750000000003
hai-phong_0322930,775.9666249999998
hai-duong_0915554,775.8891250000001
ha-nam_3532131,775.8689999999997
thai-nguyen_0336292,775.6568749999998
lang-son_3514911,775.584
hai-duong_0350057,775.5261250000004
hung-yen_0342819,775.4626250000001
hai-duong_3643151,775.4532499999999
ninh-binh_3614987,775.4237500000002
ninh-binh_0940883,775.3871249999999
hai-phong_0318260,775.2320000000002
hai-phong_3548596,775.2193750000002
hai-phong_0375387,774.8449999999999
hai-duong_3546186,774.6879999999999
quang-ninh_0305642,774.6237499999999
hai-duong_3558873,774.3131249999998
vinh-phuc_3647580,774.1012499999999
hai-phong_3558999,774.0908750000002
hai-phong_3553540,773.9261250000002
hai-phong_3533669,773.9167500000004
ninh-binh_0363581,773.8717500000001
